file,id,route,timeofday,frameIndex
train_12990,15045,Saitama,day,1536
train_12817,20683,Saitama,day,1537
train_12830,11598,Saitama,day,1538
train_20623,6098,Saitama,day,1539
train_14512,17192,Saitama,day,1540
train_10172,10586,Saitama,day,1541
train_11174,17838,Saitama,day,1542
train_15518,16531,Saitama,day,1543
train_07094,19309,Saitama,day,1544
train_17988,15720,Saitama,day,1545
train_02781,7171,Saitama,day,1546
train_19354,8366,Saitama,day,1547
train_10744,14512,Saitama,day,1548
train_03990,20240,Saitama,day,1549
train_15644,1253,Saitama,day,1550
train_14251,16620,Saitama,day,1551
train_12228,18339,Saitama,day,1552
train_14712,4932,Saitama,day,1553
train_05136,14681,Saitama,day,1554
train_19147,19008,Saitama,day,1555
train_19144,20461,Saitama,day,1556
train_11990,8967,Saitama,day,1557
train_07723,19024,Saitama,day,1558
train_13240,15601,Saitama,day,1559
train_10707,5522,Saitama,day,1560
train_20328,6575,Saitama,day,1561
train_08272,1776,Saitama,day,1562
train_06391,11081,Saitama,day,1563
train_04685,11215,Saitama,day,1564
train_08068,14828,Saitama,day,1565
train_09897,5031,Saitama,day,1566
train_14589,12917,Saitama,day,1567
train_13972,7209,Saitama,day,1568
train_16869,20537,Saitama,day,1569
train_19604,14332,Saitama,day,1570
train_00824,15212,Saitama,day,1571
train_12804,13907,Saitama,day,1572
train_06947,10147,Saitama,day,1573
train_16837,11798,Saitama,day,1574
train_08146,10030,Saitama,day,1575
train_09699,20548,Saitama,day,1576
train_02632,1381,Saitama,day,1577
train_15360,13404,Saitama,day,1578
train_16279,19843,Saitama,day,1579
train_06406,13160,Saitama,day,1580
train_20493,3604,Saitama,day,1581
train_12236,19089,Saitama,day,1582
train_08486,4657,Saitama,day,1583
train_19034,5469,Saitama,day,1584
train_15833,2722,Saitama,day,1585
train_20537,19668,Saitama,day,1586
train_10582,20781,Saitama,day,1587
train_17075,2764,Saitama,day,1588
train_14086,11555,Saitama,day,1589
train_10682,2127,Saitama,day,1590
train_09986,8656,Saitama,day,1591
train_19831,20425,Saitama,day,1592
train_02790,8385,Saitama,day,1593
train_18522,9439,Saitama,day,1594
train_06756,167,Saitama,day,1595
train_03490,14764,Saitama,day,1596
train_18877,12702,Saitama,day,1597
train_13179,10186,Saitama,day,1598
train_16608,7673,Saitama,day,1599
train_20855,20448,Saitama,day,1600
train_07122,7201,Saitama,day,1601
train_06372,7180,Saitama,day,1602
train_17534,8394,Saitama,day,1603
train_19660,7620,Saitama,day,1604
train_01940,19928,Saitama,day,1605
train_19075,4937,Saitama,day,1606
train_09171,7960,Saitama,day,1607
train_00936,7633,Saitama,day,1608
train_12209,15494,Saitama,day,1609
train_03537,16246,Saitama,day,1610
train_17930,10553,Saitama,day,1611
train_09026,3318,Saitama,day,1612
train_08936,16110,Saitama,day,1613
train_14679,4712,Saitama,day,1614
train_10198,10860,Saitama,day,1615
train_12962,1437,Saitama,day,1616
train_00520,8278,Saitama,day,1617
train_08915,18150,Saitama,day,1618
train_20527,14809,Saitama,day,1619
train_15677,14993,Saitama,day,1620
train_16090,10780,Saitama,day,1621
train_02259,1685,Saitama,day,1622
train_02384,19052,Saitama,day,1623
train_14108,2907,Saitama,day,1624
train_00439,17909,Saitama,day,1625
train_06725,8697,Saitama,day,1626
train_09644,2547,Saitama,day,1627
train_16925,14723,Saitama,day,1628
train_03615,1483,Saitama,day,1629
train_02420,6126,Saitama,day,1630
train_17487,20298,Saitama,day,1631
train_03546,12504,Saitama,day,1632
train_13622,4095,Saitama,day,1633
train_16449,3512,Saitama,day,1634
train_17866,2253,Saitama,day,1635
train_01157,8016,Saitama,day,1636
train_11037,12444,Saitama,day,1637
train_11910,3150,Saitama,day,1638
train_18247,5221,Saitama,day,1639
train_13483,8905,Saitama,day,1640
train_11582,6238,Saitama,day,1641
train_18594,1897,Saitama,day,1642
train_03785,19442,Saitama,day,1643
train_05035,3555,Saitama,day,1644
train_10439,15170,Saitama,day,1645
train_19706,15532,Saitama,day,1646
train_09977,19254,Saitama,day,1647
train_15913,13346,Saitama,day,1648
train_19103,16083,Saitama,day,1649
train_15344,12925,Saitama,day,1650
train_18108,18703,Saitama,day,1651
train_15028,15450,Saitama,day,1652
train_13696,10248,Saitama,day,1653
train_16446,5523,Saitama,day,1654
train_13571,9605,Saitama,day,1655
train_04512,2565,Saitama,day,1656
train_11088,11339,Saitama,day,1657
train_05191,14737,Saitama,day,1658
train_07006,7115,Saitama,day,1659
train_08256,11816,Saitama,day,1660
train_09921,808,Saitama,day,1661
train_11094,11771,Saitama,day,1662
train_16269,12111,Saitama,day,1663
train_13352,12462,Saitama,day,1664
train_09233,14759,Saitama,day,1665
train_03821,18784,Saitama,day,1666
train_13673,16963,Saitama,day,1667
train_02475,6611,Saitama,day,1668
train_09800,15063,Saitama,day,1669
train_19581,5008,Saitama,day,1670
train_10398,19742,Saitama,day,1671
train_15232,15930,Saitama,day,1672
train_14012,11511,Saitama,day,1673
train_19961,2168,Saitama,day,1674
train_08409,1304,Saitama,day,1675
train_00885,5136,Saitama,day,1676
train_00495,3254,Saitama,day,1677
train_18945,20965,Saitama,day,1678
train_17176,8269,Saitama,day,1679
train_11505,9261,Saitama,day,1680
train_10071,6831,Saitama,day,1681
train_01087,12069,Saitama,day,1682
train_02439,15466,Saitama,day,1683
train_00570,9139,Saitama,day,1684
train_05045,9045,Saitama,day,1685
train_12561,16013,Saitama,day,1686
train_20987,9402,Saitama,day,1687
train_00929,5661,Saitama,day,1688
train_00405,18980,Saitama,day,1689
train_01547,12760,Saitama,day,1690
train_11344,11398,Saitama,day,1691
train_19271,6628,Saitama,day,1692
train_06570,7225,Saitama,day,1693
train_03616,20572,Saitama,day,1694
train_11084,3263,Saitama,day,1695
train_20846,20201,Saitama,day,1696
train_02916,18828,Saitama,day,1697
train_01787,20901,Saitama,day,1698
train_10231,6936,Saitama,day,1699
train_16378,2911,Saitama,day,1700
train_08667,8453,Saitama,day,1701
train_13717,17091,Saitama,day,1702
train_10829,20589,Saitama,day,1703
train_04502,17111,Saitama,day,1704
train_12879,13779,Saitama,day,1705
train_13431,16771,Saitama,day,1706
train_02913,18159,Saitama,day,1707
train_20252,11866,Saitama,day,1708
train_11428,5032,Saitama,day,1709
train_08815,2797,Saitama,day,1710
train_04203,21050,Saitama,day,1711
train_00774,1674,Saitama,day,1712
train_08077,5551,Saitama,day,1713
train_10397,9219,Saitama,day,1714
train_10141,6432,Saitama,day,1715
train_00668,17462,Saitama,day,1716
train_12462,937,Saitama,day,1717
train_06450,8795,Saitama,day,1718
train_01809,19889,Saitama,day,1719
train_11900,20733,Saitama,day,1720
train_14608,14265,Saitama,day,1721
train_00917,19166,Saitama,day,1722
train_02471,13405,Saitama,day,1723
train_15822,17709,Saitama,day,1724
train_18470,19648,Saitama,day,1725
train_03816,9176,Saitama,day,1726
train_21056,9943,Saitama,day,1727
train_07792,18392,Saitama,day,1728
train_16258,5104,Saitama,day,1729
train_08026,12597,Saitama,day,1730
train_08231,2608,Saitama,day,1731
train_02378,20056,Saitama,day,1732
train_10872,10941,Saitama,day,1733
train_08615,6210,Saitama,day,1734
train_01601,16023,Saitama,day,1735
train_12653,7048,Saitama,day,1736
train_14444,8988,Saitama,day,1737
train_08022,21150,Saitama,day,1738
train_05068,18344,Saitama,day,1739
train_02365,12986,Saitama,day,1740
train_09623,18429,Saitama,day,1741
train_11962,10229,Saitama,day,1742
train_04917,5719,Saitama,day,1743
train_06660,7448,Saitama,day,1744
train_11399,19829,Saitama,day,1745
train_16755,11386,Saitama,day,1746
train_08668,2921,Saitama,day,1747
train_17247,9648,Saitama,day,1748
train_10702,10422,Saitama,day,1749
train_07737,11020,Saitama,day,1750
train_07953,2559,Saitama,day,1751
train_12102,7302,Saitama,day,1752
train_12534,3789,Saitama,day,1753
train_16074,4235,Saitama,day,1754
train_03792,15487,Saitama,day,1755
train_12184,6929,Saitama,day,1756
train_19821,860,Saitama,day,1757
train_02130,19759,Saitama,day,1758
train_11352,14618,Saitama,day,1759
train_13977,20155,Saitama,day,1760
train_11972,959,Saitama,day,1761
train_14037,11978,Saitama,day,1762
train_20615,15,Saitama,day,1763
train_09339,13861,Saitama,day,1764
train_13017,20268,Saitama,day,1765
train_16050,18015,Saitama,day,1766
train_20578,10026,Saitama,day,1767
train_10895,10705,Saitama,day,1768
train_08257,4121,Saitama,day,1769
train_13329,9727,Saitama,day,1770
train_04730,20368,Saitama,day,1771
train_05832,14144,Saitama,day,1772
train_18811,797,Saitama,day,1773
train_03708,10866,Saitama,day,1774
train_18920,12391,Saitama,day,1775
train_15186,6355,Saitama,day,1776
train_09453,11430,Saitama,day,1777
train_13930,12023,Saitama,day,1778
train_08930,13833,Saitama,day,1779
train_20872,2783,Saitama,day,1780
train_00139,5931,Saitama,day,1781
train_09512,20851,Saitama,day,1782
train_20541,2017,Saitama,day,1783
train_00035,20677,Saitama,day,1784
train_02174,15066,Saitama,day,1785
train_08502,4201,Saitama,day,1786
train_09532,19241,Saitama,day,1787
train_18761,4618,Saitama,day,1788
train_02470,9828,Saitama,day,1789
train_09707,16167,Saitama,day,1790
train_08081,6503,Saitama,day,1791
train_02989,727,Saitama,day,1792
train_05108,12887,Saitama,day,1793
train_01088,2430,Saitama,day,1794
train_01945,5714,Saitama,day,1795
train_03280,12400,Saitama,day,1796
train_00294,13487,Saitama,day,1797
train_01576,1943,Saitama,day,1798
train_06462,1808,Saitama,day,1799
train_15588,16897,Saitama,day,1800
train_02594,12737,Saitama,day,1801
train_18708,1006,Saitama,day,1802
train_14742,1149,Saitama,day,1803
train_05033,18752,Saitama,day,1804
train_18979,14141,Saitama,day,1805
train_08722,8127,Saitama,day,1806
train_05578,7517,Saitama,day,1807
train_14011,13391,Saitama,day,1808
train_03298,13216,Saitama,day,1809
train_14052,5501,Saitama,day,1810
train_08320,16645,Saitama,day,1811
train_14260,12709,Saitama,day,1812
train_06015,899,Saitama,day,1813
train_08825,10962,Saitama,day,1814
train_17991,7631,Saitama,day,1815
train_17388,10401,Saitama,day,1816
train_06519,17924,Saitama,day,1817
train_08031,13299,Saitama,day,1818
train_04867,674,Saitama,day,1819
train_02660,19361,Saitama,day,1820
train_11038,15158,Saitama,day,1821
train_09162,18920,Saitama,day,1822
train_04255,915,Saitama,day,1823
train_06348,11348,Saitama,day,1824
train_17626,8155,Saitama,day,1825
train_08653,18285,Saitama,day,1826
train_00938,3137,Saitama,day,1827
train_08305,19540,Saitama,day,1828
train_02824,20660,Saitama,day,1829
train_09387,5709,Saitama,day,1830
train_00963,1629,Saitama,day,1831
train_14785,15343,Saitama,day,1832
train_06346,6242,Saitama,day,1833
train_04111,17324,Saitama,day,1834
train_06415,446,Saitama,day,1835
train_19574,7336,Saitama,day,1836
train_02772,5761,Saitama,day,1837
train_13214,8573,Saitama,day,1838
train_05765,12520,Saitama,day,1839
train_01466,9363,Saitama,day,1840
train_14401,732,Saitama,day,1841
train_15598,11345,Saitama,day,1842
train_00220,6791,Saitama,day,1843
train_11345,15789,Saitama,day,1844
train_21020,13656,Saitama,day,1845
train_08969,5751,Saitama,day,1846
train_03663,6809,Saitama,day,1847
train_16645,12731,Saitama,day,1848
train_00052,3940,Saitama,day,1849
train_16253,419,Saitama,day,1850
train_18659,6779,Saitama,day,1851
train_03612,11516,Saitama,day,1852
train_11536,803,Saitama,day,1853
train_00744,19970,Saitama,day,1854
train_06612,17505,Saitama,day,1855
train_18048,4373,Saitama,day,1856
train_14379,12931,Saitama,day,1857
train_20929,149,Saitama,day,1858
train_07255,18799,Saitama,day,1859
train_11718,12097,Saitama,day,1860
train_20597,10563,Saitama,day,1861
train_15147,9565,Saitama,day,1862
train_07646,18755,Saitama,day,1863
train_16496,907,Saitama,day,1864
train_18033,15442,Saitama,day,1865
train_09922,6595,Saitama,day,1866
train_17429,1170,Saitama,day,1867
train_14876,15484,Saitama,day,1868
train_17488,16802,Saitama,day,1869
train_12063,11492,Saitama,day,1870
train_03155,10775,Saitama,day,1871
train_00582,5254,Saitama,day,1872
train_14119,3847,Saitama,day,1873
train_14418,13134,Saitama,day,1874
train_20181,376,Saitama,day,1875
train_03519,11255,Saitama,day,1876
train_05822,14556,Saitama,day,1877
train_06997,2130,Saitama,day,1878
train_10914,15379,Saitama,day,1879
train_04627,11280,Saitama,day,1880
train_09066,9964,Saitama,day,1881
train_14630,11036,Saitama,day,1882
train_13942,9979,Saitama,day,1883
train_10334,14823,Saitama,day,1884
train_00248,12601,Saitama,day,1885
train_06799,14986,Saitama,day,1886
train_07406,3709,Saitama,day,1887
train_20906,2881,Saitama,day,1888
train_00337,10027,Saitama,day,2114
train_06341,2387,Saitama,day,2115
train_02911,4111,Saitama,day,2116
train_00012,5610,Saitama,day,2117
train_13309,6339,Saitama,day,2118
train_09259,9060,Saitama,day,2119
train_19427,17555,Saitama,day,2120
train_03506,12469,Saitama,day,2121
train_07945,20684,Saitama,day,2122
train_16937,1521,Saitama,day,2123
train_06549,17781,Saitama,day,2124
train_12807,2892,Saitama,day,2125
train_02141,19586,Saitama,day,2126
train_00951,14088,Saitama,day,2127
train_15715,9905,Saitama,day,2128
train_09021,11890,Saitama,day,2129
train_14058,1848,Saitama,day,2130
train_12612,19802,Saitama,day,2131
train_08557,5396,Saitama,day,2132
train_14411,17186,Saitama,day,2133
train_19643,4707,Saitama,day,2134
train_12707,17376,Saitama,day,2135
train_07399,11572,Saitama,day,2136
train_07071,1890,Saitama,day,2137
train_01215,4723,Saitama,day,2138
train_16358,3087,Saitama,day,2139
train_08520,11774,Saitama,day,2140
train_13025,4561,Saitama,day,2141
train_03472,18190,Saitama,day,2142
train_17664,19697,Saitama,day,2143
train_18471,10688,Saitama,day,2144
train_20965,14131,Saitama,day,2145
train_00389,148,Saitama,day,2146
train_05517,16545,Saitama,day,2147
train_20930,14756,Saitama,day,2148
train_06620,2173,Saitama,day,2149
train_17769,9890,Saitama,day,2150
train_08843,14321,Saitama,day,2151
train_15938,9915,Saitama,day,2152
train_12107,1382,Saitama,day,2153
train_20767,4612,Saitama,day,2154
train_17702,18337,Saitama,day,2155
train_00548,4026,Saitama,day,2156
train_03739,3234,Saitama,day,2157
train_20568,6774,Saitama,day,2158
train_03347,20106,Saitama,day,2159
train_04071,13499,Saitama,day,2160
train_09812,3317,Saitama,day,2161
train_09546,6103,Saitama,day,2162
train_08733,8516,Saitama,day,2163
train_07123,126,Saitama,day,2164
train_12198,14543,Saitama,day,2165
train_04324,2945,Saitama,day,2166
train_06918,17717,Saitama,day,2167
train_06523,1221,Saitama,day,2168
train_05265,13045,Saitama,day,2169
train_17313,15901,Saitama,day,2170
train_00325,2493,Saitama,day,2171
train_17103,16411,Saitama,day,2172
train_03686,9930,Saitama,day,2173
train_05290,1711,Saitama,day,2174
train_13129,14322,Saitama,day,2175
train_18681,12807,Saitama,day,2176
train_18013,15850,Saitama,day,2177
train_12496,21102,Saitama,day,2178
train_01533,12042,Saitama,day,2179
train_10046,6768,Saitama,day,2180
train_10338,16658,Saitama,day,2181
train_16375,6252,Saitama,day,2182
train_16989,12846,Saitama,day,2183
train_03413,13817,Saitama,day,2184
train_13113,20546,Saitama,day,2185
train_05605,2222,Saitama,day,2186
train_05620,7153,Saitama,day,2187
train_20603,11433,Saitama,day,2188
train_07766,2566,Saitama,day,2189
train_17515,21119,Saitama,day,2190
train_03893,6285,Saitama,day,2191
train_00329,1299,Saitama,day,2192
train_01695,13192,Saitama,day,2193
train_20130,11721,Saitama,day,2194
train_10127,15872,Saitama,day,2195
train_06685,3107,Saitama,day,2196
train_17860,8388,Saitama,day,2197
train_04812,13386,Saitama,day,2198
train_19425,6442,Saitama,day,2199
train_08902,5771,Saitama,day,2200
train_01522,5760,Saitama,day,2201
train_18771,759,Saitama,day,2202
train_02289,20752,Saitama,day,2203
train_08561,9543,Saitama,day,2204
train_07073,16394,Saitama,day,2205
train_03404,152,Saitama,day,2206
train_20243,2809,Saitama,day,2207
train_04478,9817,Saitama,day,2208
train_15779,2583,Saitama,day,2209
train_12660,4943,Saitama,day,2210
train_00071,19806,Saitama,day,2211
train_01805,7650,Saitama,day,2212
train_14834,6344,Saitama,day,2213
train_18521,11810,Saitama,day,2214
train_18122,19974,Saitama,day,2215
train_00137,17649,Saitama,day,2216
train_12556,12388,Saitama,day,2217
train_15646,9627,Saitama,day,2218
train_04580,11519,Saitama,day,2219
train_20520,18158,Saitama,day,2220
train_19626,1626,Saitama,day,2221
train_17279,4248,Saitama,day,2222
train_05598,20539,Saitama,day,2223
train_00989,10960,Saitama,day,2224
train_06569,3808,Saitama,day,2225
train_03345,15455,Saitama,day,2226
train_15381,9634,Saitama,day,2227
train_08091,4531,Saitama,day,2228
train_07720,2546,Saitama,day,2229
train_07573,3502,Saitama,day,2230
train_11978,10509,Saitama,day,2231
train_21052,18749,Saitama,day,2232
train_14006,14287,Saitama,day,2233
train_19780,1623,Saitama,day,2234
train_00524,10324,Saitama,day,2235
train_05117,11095,Saitama,day,2236
train_10962,9847,Saitama,day,2237
train_08435,6808,Saitama,day,2238
train_06133,6874,Saitama,day,2239
train_00839,15382,Saitama,day,2240
train_15987,18358,Saitama,day,2241
train_06661,13238,Saitama,day,2242
train_11021,8799,Saitama,day,2243
train_14238,8213,Saitama,day,2244
train_19946,8591,Saitama,day,2245
train_06125,20511,Saitama,day,2246
train_18323,15027,Saitama,day,2247
train_11756,20088,Saitama,day,2248
train_14463,1182,Saitama,day,2249
train_20973,13368,Saitama,day,2250
train_10699,18742,Saitama,day,2251
train_12850,10616,Saitama,day,2252
train_06151,1641,Saitama,day,2253
train_15860,15854,Saitama,day,2254
train_14414,12918,Saitama,day,2255
train_17961,6232,Saitama,day,2256
train_01463,12727,Saitama,day,2257
train_10470,16652,Saitama,day,2258
train_08690,17871,Saitama,day,2259
train_03288,2731,Saitama,day,2260
train_13403,9037,Saitama,day,2261
train_04009,6496,Saitama,day,2262
train_08162,6682,Saitama,day,2263
train_19921,9816,Saitama,day,2264
train_21147,8378,Saitama,day,2265
train_11667,12173,Saitama,day,2266
train_07914,7357,Saitama,day,2267
train_18189,21257,Saitama,day,2268
train_12033,267,Saitama,day,2269
train_13544,4347,Saitama,day,2270
train_15809,14094,Saitama,day,2271
train_08189,7268,Saitama,day,2272
train_16990,10920,Saitama,day,2273
train_14593,10843,Saitama,day,2274
train_19673,19351,Saitama,day,2275
train_06045,6377,Saitama,day,2276
